timestep,color_1,color_2,color_3,color_4,color_5
131146,10,29,25,26,10
131147,10,29,25,26,10
131148,10,29,25,26,10
131149,10,29,25,26,10
131150,10,29,25,26,10
131151,10,29,25,26,10
131152,10,29,24,27,10
131153,10,29,24,27,10
131154,10,30,24,26,10
131155,10,31,24,25,10
131156,10,31,24,25,10
131157,10,31,24,25,10
131158,10,31,24,25,10
131159,10,31,24,25,10
131160,10,31,24,25,10
131161,10,31,24,25,10
131162,10,31,24,25,10
131163,10,31,24,25,10
131164,10,31,24,25,10
131165,10,31,24,25,10
131166,10,31,24,25,10
131167,10,31,24,25,10
131168,10,31,24,25,10
131169,10,31,24,25,10
131170,10,31,24,25,10
131171,10,31,24,25,10
131172,10,31,24,25,10
131173,10,31,24,25,10
131174,10,31,24,25,10
131175,10,31,24,25,10
131176,10,31,24,25,10
131177,10,31,24,25,10
131178,10,31,24,25,10
131179,10,31,24,25,10
131180,10,31,24,25,10
131181,10,31,24,25,10
131182,10,31,24,25,10
131183,10,31,24,25,10
131184,10,31,24,25,10
131185,10,31,24,25,10
131186,10,31,24,25,10
131187,10,31,24,25,10
131188,10,31,24,25,10
131189,10,31,24,25,10
131190,10,31,24,25,10
131191,10,31,24,25,10
131192,10,31,24,25,10
131193,10,31,24,25,10
131194,10,31,24,25,10
131195,10,31,24,25,10
131196,10,31,24,25,10
131197,10,31,24,25,10
131198,10,31,24,25,10
131199,10,31,24,25,10
131200,10,31,24,25,10
131201,10,31,24,25,10
131202,10,31,25,24,10
131203,10,31,25,24,10
131204,11,30,25,24,10
131205,11,30,25,24,10
131206,11,30,25,24,10
131207,11,30,25,24,10
131208,11,30,25,24,10
131209,11,30,25,24,10
131210,11,30,25,24,10
131211,11,30,25,24,10
131212,11,30,25,24,10
131213,11,30,25,24,10
131214,11,30,25,24,10
131215,11,30,25,24,10
131216,11,30,25,24,10
131217,11,30,25,24,10
131218,11,30,25,24,10
131219,11,30,25,24,10
131220,11,30,25,24,10
131221,11,30,25,24,10
131222,11,30,25,24,10
131223,11,30,25,24,10
131224,11,30,25,24,10
131225,11,30,25,24,10
131226,11,30,25,24,10
131227,11,30,25,24,10
131228,11,30,25,24,10
131229,11,30,25,24,10
131230,11,30,25,24,10
131231,11,30,25,24,10
131232,11,30,25,24,10
131233,11,30,25,24,10
131234,11,30,25,24,10
131235,11,30,25,24,10
131236,11,30,25,24,10
131237,11,30,25,24,10
131238,11,30,25,24,10
131239,11,30,25,24,10
131240,11,30,25,24,10
131241,11,30,25,24,10
131242,11,30,25,24,10
131243,11,30,25,24,10
131244,11,30,25,24,10
131245,11,30,25,24,10
131246,11,30,25,24,10
131247,11,30,25,24,10
131248,11,30,25,24,10
131249,11,30,25,24,10
131250,11,30,25,24,10
131251,11,30,25,24,10
131252,11,30,25,24,10
131253,11,30,25,24,10
131254,11,30,25,24,10
131255,11,30,25,24,10
131256,11,30,25,24,10
131257,11,30,25,24,10
131258,11,30,25,24,10
131259,11,30,25,24,10
131260,11,30,25,24,10
131261,11,30,25,24,10
131262,11,30,25,24,10
131263,11,30,25,24,10
131264,11,30,25,24,10
131265,11,30,25,24,10
131266,11,30,25,24,10
131267,11,30,25,24,10
131268,11,30,25,24,10
131269,11,30,25,24,10
131270,11,30,25,24,10
131271,11,30,25,24,10
131272,11,30,25,24,10
131273,11,30,25,24,10
131274,11,30,25,24,10
131275,11,30,25,24,10
131276,11,30,25,24,10
131277,11,30,25,24,10
131278,11,30,25,24,10
131279,11,30,25,24,10
131280,11,30,25,24,10
131281,11,30,25,24,10
131282,11,30,25,24,10
131283,11,30,25,24,10
131284,11,30,25,24,10
131285,11,30,25,24,10
131286,11,30,25,24,10
131287,11,30,25,24,10
131288,11,30,25,24,10
131289,11,30,25,24,10
131290,11,30,25,24,10
131291,11,30,25,24,10
131292,11,30,25,24,10
131293,11,30,25,24,10
131294,11,30,25,24,10
131295,11,30,25,24,10
131296,11,30,25,24,10
131297,11,30,25,24,10
131298,11,30,25,24,10
131299,11,30,25,24,10
131300,11,30,25,24,10
131301,11,30,25,24,10
131302,11,30,25,24,10
131303,11,30,24,25,10
131304,11,30,24,25,10
131305,11,30,24,25,10
131306,11,30,24,25,10
131307,11,30,24,25,10
131308,11,30,24,25,10
131309,11,30,24,25,10
131310,11,30,24,25,10
131311,11,30,24,25,10
131312,11,30,24,25,10
131313,11,30,24,25,10
131314,11,30,24,25,10
131315,11,30,24,25,10
131316,11,30,24,25,10
131317,11,30,24,25,10
131318,11,30,24,25,10
131319,11,30,24,25,10
131320,11,30,24,25,10
131321,11,30,24,25,10
131322,11,30,24,25,10
131323,11,30,24,25,10
131324,11,30,24,25,10
131325,11,30,24,25,10
131326,11,30,24,25,10
131327,11,30,24,25,10
131328,11,30,24,25,10
131329,11,30,24,25,10
131330,11,30,24,25,10
131331,11,30,24,25,10
131332,11,30,24,25,10
131333,11,30,24,25,10
131334,11,30,24,25,10
131335,11,30,24,25,10
131336,11,30,24,25,10
131337,11,30,24,25,10
131338,11,30,24,25,10
131339,11,30,24,25,10
131340,11,30,24,25,10
131341,11,30,24,25,10
131342,11,30,24,25,10
131343,11,30,24,25,10
131344,11,30,24,25,10
131345,11,30,24,25,10
131346,11,30,24,25,10
131347,11,30,24,25,10
131348,11,30,24,25,10
131349,11,30,24,25,10
131350,11,30,24,25,10
131351,11,30,24,25,10
131352,11,30,24,25,10
131353,11,30,24,25,10
131354,11,30,24,25,10
131355,11,30,24,25,10
131356,11,30,24,25,10
131357,11,30,24,25,10
131358,11,30,24,25,10
131359,11,30,24,25,10
131360,11,30,24,25,10
131361,11,30,24,25,10
131362,11,30,24,25,10
131363,11,30,24,25,10
131364,11,30,24,25,10
131365,11,30,24,25,10
131366,11,30,24,25,10
131367,11,30,24,25,10
131368,11,30,24,25,10
131369,11,30,24,25,10
131370,11,30,24,25,10
131371,11,30,24,25,10
131372,11,30,24,25,10
131373,11,30,24,25,10
131374,11,30,24,25,10
131375,11,30,24,25,10
131376,11,30,24,25,10
131377,11,30,24,25,10
131378,11,30,24,25,10
131379,11,30,24,25,10
131380,11,30,24,25,10
131381,11,30,24,25,10
131382,11,30,24,25,10
131383,11,30,24,25,10
131384,11,30,24,25,10
131385,11,30,24,25,10
131386,11,30,24,25,10
131387,11,30,24,25,10
131388,11,30,24,25,10
131389,11,30,24,25,10
131390,11,30,24,25,10
131391,11,30,24,25,10
131392,11,30,24,25,10
131393,11,30,24,25,10
131394,11,30,24,25,10
131395,11,30,24,25,10
131396,11,30,24,25,10
131397,11,30,24,25,10
131398,11,30,24,25,10
131399,11,30,24,25,10
131400,11,30,24,25,10
131401,11,30,24,25,10
131402,11,30,23,26,10
131403,11,30,23,26,10
131404,11,30,23,26,10
131405,11,30,23,26,10
131406,11,30,23,26,10
131407,11,30,23,26,10
131408,11,30,23,26,10
131409,11,30,23,26,10
131410,11,30,23,26,10
131411,11,30,23,26,10
131412,11,30,23,26,10
131413,11,30,23,26,10
131414,11,30,23,26,10
131415,11,30,23,26,10
131416,11,30,23,26,10
131417,11,30,23,26,10
131418,11,30,23,26,10
131419,11,30,23,26,10
131420,11,30,23,26,10
131421,11,30,23,26,10
131422,11,30,23,26,10
131423,11,30,23,26,10
131424,11,30,23,26,10
131425,11,30,23,26,10
131426,11,30,23,26,10
131427,11,30,23,26,10
131428,11,30,23,26,10
131429,11,30,23,26,10
131430,11,30,23,26,10
131431,11,30,23,26,10
131432,11,30,23,26,10
131433,11,30,23,26,10
131434,11,30,23,26,10
131435,11,30,23,26,10
131436,11,30,23,26,10
131437,11,30,23,26,10
131438,11,30,23,26,10
131439,11,30,23,26,10
131440,11,30,23,26,10
131441,11,30,23,26,10
131442,11,30,23,26,10
131443,11,30,23,26,10
131444,11,30,23,26,10
131445,11,30,23,26,10
131446,11,30,23,26,10
131447,11,30,23,26,10
131448,11,30,23,26,10
131449,11,30,23,26,10
131450,11,30,23,26,10
131451,11,30,23,26,10
131452,11,30,23,26,10
131453,11,30,23,26,10
131454,11,30,23,26,10
131455,11,30,23,26,10
131456,11,30,23,26,10
131457,11,30,23,26,10
131458,11,30,23,26,10
131459,11,30,23,26,10
131460,11,30,23,25,11
131461,11,30,23,25,11
131462,11,30,23,25,11
131463,11,30,23,25,11
131464,11,30,23,25,11
131465,11,30,23,25,11
131466,11,30,23,25,11
131467,11,30,23,25,11
131468,11,30,23,25,11
131469,11,30,23,25,11
131470,11,30,23,25,11
131471,11,30,23,25,11
131472,11,30,23,25,11
131473,11,30,23,25,11
131474,11,30,23,25,11
131475,11,30,23,25,11
131476,11,30,23,25,11
131477,11,30,23,25,11
131478,11,30,23,25,11
131479,11,30,23,25,11
131480,11,30,23,25,11
131481,11,30,23,25,11
131482,11,30,23,25,11
131483,11,30,23,25,11
131484,11,30,23,25,11
131485,11,30,23,25,11
131486,11,30,23,25,11
131487,11,30,23,25,11
131488,11,30,23,25,11
131489,11,30,23,25,11
131490,11,30,23,25,11
131491,11,30,23,25,11
131492,11,30,23,25,11
131493,11,30,23,25,11
131494,11,30,23,25,11
131495,11,30,23,25,11
131496,11,30,23,25,11
131497,11,30,23,25,11
131498,11,30,23,25,11
131499,11,30,23,25,11
131500,11,30,23,25,11
131501,11,30,23,25,11
131502,11,30,23,25,11
131503,11,30,23,25,11
131504,11,30,23,25,11
131505,11,30,23,25,11
131506,11,30,23,25,11
131507,11,30,23,25,11
131508,11,30,23,25,11
131509,11,30,23,25,11
131510,11,30,23,25,11
131511,11,30,23,25,11
131512,11,30,23,25,11
131513,11,30,23,25,11
131514,11,30,23,25,11
131515,11,30,23,25,11
131516,11,30,23,25,11
131517,11,30,23,25,11
131518,11,30,23,25,11
131519,11,30,23,25,11
131520,11,30,23,25,11
131521,11,30,23,25,11
131522,11,30,23,25,11
131523,11,30,23,25,11
131524,11,30,23,25,11
131525,11,30,23,25,11
131526,11,30,23,25,11
131527,11,30,23,25,11
131528,11,30,23,25,11
131529,11,30,23,25,11
131530,11,30,23,25,11
131531,11,30,23,25,11
131532,11,30,23,25,11
131533,11,30,23,25,11
131534,11,30,23,25,11
131535,11,30,23,25,11
131536,11,30,23,25,11
131537,11,30,23,25,11
131538,11,30,23,25,11
131539,11,30,23,25,11
131540,11,30,23,25,11
131541,11,30,23,25,11
131542,11,30,23,25,11
131543,11,30,23,25,11
131544,11,30,23,25,11
131545,11,30,23,25,11
131546,11,30,23,25,11
131547,11,30,23,25,11
131548,11,30,23,25,11
131549,11,30,23,25,11
131550,11,30,23,25,11
131551,11,30,23,25,11
131552,11,30,23,25,11
131553,11,30,23,25,11
131554,10,30,23,26,11
131555,10,30,23,26,11
131556,10,30,23,26,11
131557,10,30,23,26,11
131558,10,30,23,26,11
131559,10,30,23,26,11
131560,10,30,23,26,11
131561,10,30,23,26,11
131562,10,30,23,26,11
131563,10,30,23,26,11
131564,10,30,23,26,11
131565,10,30,23,26,11
131566,10,30,23,26,11
131567,10,30,23,26,11
131568,10,30,23,26,11
131569,10,30,23,26,11
131570,10,30,23,26,11
131571,10,30,23,26,11
131572,10,30,23,26,11
131573,10,30,23,26,11
131574,10,30,23,26,11
131575,10,30,23,26,11
131576,10,30,23,26,11
131577,10,30,23,26,11
131578,10,30,23,26,11
131579,10,30,23,26,11
131580,10,30,23,26,11
131581,10,30,23,26,11
131582,10,30,23,26,11
131583,10,30,23,26,11
131584,10,30,23,26,11
131585,10,30,23,26,11
131586,10,30,23,26,11
131587,10,30,23,26,11
131588,10,30,23,26,11
131589,10,30,23,26,11
131590,10,30,23,26,11
131591,10,30,23,26,11
131592,10,30,23,26,11
131593,10,30,23,26,11
131594,10,30,23,26,11
131595,10,30,23,26,11
131596,10,30,23,26,11
131597,10,30,23,26,11
131598,10,30,23,26,11
131599,10,30,23,26,11
131600,10,30,23,26,11
131601,10,30,23,26,11
131602,10,30,23,26,11
131603,10,29,23,27,11
131604,10,29,23,27,11
131605,10,29,23,27,11
131606,10,29,23,27,11
131607,10,29,23,27,11
131608,10,29,23,27,11
131609,10,29,23,27,11
131610,10,29,23,27,11
131611,10,29,23,27,11
131612,10,29,23,27,11
131613,10,29,23,27,11
131614,10,29,23,27,11
131615,10,29,23,27,11
131616,10,29,23,27,11
131617,10,29,23,27,11
131618,10,29,23,27,11
131619,10,29,23,27,11
131620,10,29,23,27,11
131621,10,29,23,27,11
131622,10,29,23,27,11
131623,10,29,23,27,11
131624,10,29,23,27,11
131625,10,29,23,27,11
131626,10,29,23,27,11
131627,10,29,23,27,11
131628,10,29,23,27,11
131629,10,29,23,27,11
131630,10,29,23,27,11
131631,10,29,23,27,11
131632,10,29,23,27,11
131633,10,29,23,27,11
131634,10,29,23,27,11
131635,10,29,23,27,11
131636,10,29,23,27,11
131637,10,29,23,27,11
131638,10,29,23,27,11
131639,10,29,23,27,11
131640,10,29,23,27,11
131641,10,29,23,27,11
131642,10,29,23,27,11
131643,10,29,23,27,11
131644,10,29,23,27,11
131645,10,29,23,27,11
131646,10,29,23,27,11
131647,10,29,23,27,11
131648,10,29,23,27,11
131649,10,29,23,27,11
131650,10,29,23,27,11
131651,10,29,23,27,11
131652,10,29,23,27,11
131653,10,29,23,27,11
131654,10,29,23,27,11
131655,10,29,23,27,11
131656,10,29,23,27,11
131657,10,29,23,27,11
131658,10,29,23,27,11
131659,10,29,23,27,11
131660,10,29,23,27,11
131661,10,29,23,27,11
131662,10,29,23,27,11
131663,10,29,23,27,11
131664,10,29,23,27,11
131665,10,29,23,27,11
131666,10,29,23,27,11
131667,10,29,23,27,11
131668,10,29,23,27,11
131669,10,29,23,27,11
131670,10,29,23,27,11
131671,10,29,23,27,11
131672,10,29,23,27,11
131673,10,29,23,27,11
131674,10,29,23,27,11
131675,10,29,23,27,11
131676,10,29,23,27,11
131677,10,29,23,27,11
131678,10,29,23,27,11
131679,10,29,23,27,11
131680,10,29,23,27,11
131681,10,29,23,27,11
131682,10,29,23,27,11
131683,10,29,23,27,11
131684,10,29,23,27,11
131685,10,29,23,27,11
131686,10,29,23,27,11
131687,10,29,23,27,11
131688,10,29,23,27,11
131689,10,29,23,27,11
131690,10,29,23,27,11
131691,10,29,23,27,11
131692,10,29,23,27,11
131693,10,29,23,27,11
131694,10,29,23,27,11
131695,10,29,23,27,11
131696,10,29,23,27,11
131697,10,29,23,27,11
131698,10,29,23,27,11
131699,10,29,23,27,11
131700,10,29,23,27,11
131701,10,29,23,27,11
131702,10,29,24,26,11
131703,10,28,24,27,11
131704,10,28,24,27,11
131705,10,28,24,27,11
131706,10,28,24,27,11
131707,10,28,24,27,11
131708,10,28,24,27,11
131709,10,28,24,27,11
131710,10,28,24,27,11
131711,10,28,24,27,11
131712,10,28,24,27,11
131713,10,28,24,27,11
131714,10,28,24,27,11
131715,10,28,24,27,11
131716,10,28,24,27,11
131717,10,28,24,27,11
131718,10,28,24,27,11
131719,10,28,24,27,11
131720,10,28,24,27,11
131721,10,28,24,27,11
131722,10,28,24,27,11
131723,10,28,24,27,11
131724,10,28,24,27,11
131725,10,28,24,27,11
131726,10,28,24,27,11
131727,10,28,24,27,11
131728,10,28,24,27,11
131729,10,28,24,27,11
131730,10,28,24,27,11
131731,10,28,24,27,11
131732,10,28,24,27,11
131733,10,28,24,27,11
131734,10,28,24,27,11
131735,10,28,24,27,11
131736,10,28,24,27,11
131737,10,28,24,27,11
131738,10,28,24,27,11
131739,10,28,24,27,11
131740,10,28,24,27,11
131741,10,28,24,27,11
131742,10,28,24,27,11
131743,10,28,24,27,11
131744,10,28,24,27,11
131745,10,28,24,27,11
131746,10,28,24,27,11
131747,10,28,24,27,11
131748,10,28,24,27,11
131749,10,28,24,27,11
131750,10,28,24,27,11
131751,10,28,24,27,11
131752,10,28,24,26,12
131753,10,28,24,26,12
131754,10,28,24,26,12
131755,10,28,24,26,12
131756,10,28,24,26,12
131757,10,28,24,26,12
131758,10,28,24,26,12
131759,10,28,24,26,12
131760,10,28,24,26,12
131761,10,28,24,26,12
131762,10,28,24,26,12
131763,10,28,24,26,12
131764,10,28,24,26,12
131765,10,28,24,26,12
131766,10,28,24,26,12
131767,10,28,24,26,12
131768,10,28,24,26,12
131769,10,28,24,26,12
131770,10,28,24,26,12
131771,10,28,24,26,12
131772,10,28,24,26,12
131773,10,28,24,26,12
131774,10,28,24,26,12
131775,10,28,24,26,12
131776,10,28,24,26,12
131777,10,28,24,26,12
131778,10,28,24,26,12
131779,10,28,24,26,12
131780,10,28,24,26,12
131781,10,28,24,26,12
131782,10,28,24,26,12
131783,10,28,24,26,12
131784,10,28,24,26,12
131785,10,28,24,26,12
131786,10,28,24,26,12
131787,10,28,24,26,12
131788,10,28,24,26,12
131789,10,28,24,26,12
131790,10,28,24,26,12
131791,10,28,24,26,12
131792,10,28,24,26,12
131793,10,28,24,26,12
131794,10,28,24,26,12
131795,10,28,24,26,12
131796,10,28,24,26,12
131797,10,28,24,26,12
131798,10,28,24,26,12
131799,10,28,24,26,12
131800,10,28,24,26,12
131801,10,28,24,26,12
131802,10,28,24,26,12
131803,10,28,24,26,12
131804,10,28,24,26,12
131805,10,28,24,26,12
131806,10,28,24,26,12
131807,10,28,24,26,12
131808,10,28,24,26,12
131809,10,28,24,26,12
131810,10,28,24,26,12
131811,10,28,24,26,12
131812,10,28,24,26,12
131813,10,28,24,26,12
131814,10,28,24,26,12
131815,10,28,24,26,12
131816,10,28,24,26,12
131817,10,28,24,26,12
131818,10,28,24,26,12
131819,10,28,24,26,12
131820,10,28,24,26,12
131821,10,28,24,26,12
131822,10,28,24,26,12
131823,10,28,24,26,12
131824,10,28,24,26,12
131825,10,28,24,26,12
131826,10,28,24,26,12
131827,10,28,24,26,12
131828,10,28,24,26,12
131829,10,28,24,26,12
131830,10,28,24,26,12
131831,10,28,24,26,12
131832,10,28,24,26,12
131833,10,28,24,26,12
131834,10,28,24,26,12
131835,10,28,24,26,12
131836,10,28,24,26,12
131837,10,28,24,26,12
131838,10,28,24,26,12
131839,10,28,24,26,12
131840,10,28,24,26,12
131841,10,28,24,26,12
131842,10,28,24,26,12
131843,10,28,24,26,12
131844,10,28,24,26,12
131845,10,28,24,26,12
131846,10,28,24,26,12
131847,10,28,24,26,12
131848,10,28,24,26,12
131849,10,28,24,26,12
131850,10,28,24,26,12
131851,10,28,24,26,12
131852,10,28,24,26,12
131853,10,28,24,26,12
131854,10,28,24,26,12
131855,10,28,24,26,12
131856,10,28,24,26,12
131857,10,28,24,26,12
131858,10,28,24,26,12
131859,10,28,24,26,12
131860,10,28,24,26,12
131861,10,28,24,26,12
131862,10,28,24,26,12
131863,10,28,24,26,12
131864,10,28,24,26,12
131865,10,28,24,26,12
131866,10,28,24,26,12
131867,10,28,24,26,12
131868,10,28,24,26,12
131869,10,28,24,26,12
131870,10,28,24,26,12
131871,10,28,24,26,12
131872,10,28,24,26,12
131873,10,28,24,26,12
131874,10,28,24,26,12
131875,10,28,24,26,12
131876,10,28,24,26,12
131877,10,28,24,26,12
131878,10,28,24,26,12
131879,10,28,24,26,12
131880,10,28,24,26,12
131881,10,28,24,26,12
131882,10,28,24,26,12
131883,10,28,24,26,12
131884,10,28,24,26,12
131885,10,28,24,26,12
131886,10,28,24,26,12
131887,10,28,24,26,12
131888,10,28,24,26,12
131889,10,28,24,26,12
131890,10,28,24,26,12
131891,10,28,24,26,12
131892,10,28,24,26,12
131893,10,28,24,26,12
131894,10,28,24,26,12
131895,10,28,24,26,12
131896,10,28,24,26,12
131897,10,28,24,26,12
131898,10,28,24,26,12
131899,10,28,24,26,12
131900,10,28,24,26,12
131901,10,28,24,26,12
131902,10,28,24,26,12
131903,10,28,24,26,12
131904,10,28,24,26,12
131905,10,28,24,26,12
131906,10,28,24,26,12
131907,10,28,24,26,12
131908,10,28,24,26,12
131909,10,28,24,26,12
131910,10,28,24,26,12
131911,10,28,24,26,12
131912,10,28,24,26,12
131913,10,28,24,26,12
131914,10,28,24,26,12
131915,10,28,24,26,12
131916,10,28,24,26,12
131917,10,28,24,26,12
131918,10,28,24,26,12
131919,10,28,24,26,12
131920,10,28,24,26,12
131921,10,28,24,26,12
131922,10,28,24,26,12
131923,10,28,24,26,12
131924,10,28,24,26,12
131925,10,28,24,26,12
131926,10,28,24,26,12
131927,10,28,24,26,12
131928,10,28,24,26,12
131929,10,28,24,26,12
131930,10,28,24,26,12
131931,10,28,24,26,12
131932,10,28,24,26,12
131933,10,28,24,26,12
131934,10,28,24,26,12
131935,10,28,24,26,12
131936,10,28,24,26,12
131937,10,28,24,26,12
131938,10,28,24,26,12
131939,10,28,24,26,12
131940,10,28,24,26,12
131941,10,28,24,26,12
131942,10,28,24,26,12
131943,10,28,24,26,12
131944,10,28,24,26,12
131945,10,28,24,26,12
131946,10,28,24,26,12
131947,10,28,24,26,12
131948,10,28,24,26,12
131949,10,28,24,26,12
131950,10,28,24,26,12
131951,10,28,24,26,12
131952,10,28,24,26,12
131953,10,28,24,26,12
131954,10,28,24,26,12
131955,10,28,24,26,12
131956,10,28,24,26,12
131957,10,28,24,26,12
131958,10,28,24,26,12
131959,10,28,24,26,12
131960,10,28,24,26,12
131961,10,28,24,26,12
131962,10,28,24,26,12
131963,10,28,24,26,12
131964,10,28,24,26,12
131965,10,28,24,26,12
131966,10,28,24,26,12
131967,10,28,24,26,12
131968,10,28,24,26,12
131969,10,28,24,26,12
131970,10,28,24,26,12
131971,10,28,24,26,12
131972,10,28,24,26,12
131973,10,28,24,26,12
131974,10,28,24,26,12
131975,10,28,24,26,12
131976,10,28,24,26,12
131977,10,28,24,26,12
131978,10,28,24,26,12
131979,10,28,24,26,12
131980,10,28,24,26,12
131981,10,28,24,26,12
131982,10,28,24,26,12
131983,10,28,24,26,12
131984,10,28,24,26,12
131985,10,28,24,26,12
131986,10,28,24,26,12
131987,10,28,24,26,12
131988,10,28,24,26,12
131989,10,28,24,26,12
131990,10,28,24,26,12
131991,10,28,24,26,12
131992,10,28,24,26,12
131993,10,28,24,26,12
131994,10,28,24,26,12
131995,10,28,24,26,12
131996,10,28,24,26,12
131997,10,28,24,26,12
131998,10,28,24,26,12
131999,10,28,24,26,12
132000,10,28,24,26,12
132001,10,28,24,26,12
132002,10,28,24,26,12
132003,10,28,24,26,12
132004,10,28,24,26,12
132005,10,28,24,26,12
132006,10,28,24,26,12
132007,10,28,24,26,12
132008,10,28,24,26,12
132009,10,28,24,26,12
132010,10,28,24,26,12
132011,10,28,24,26,12
132012,10,28,24,26,12
132013,10,28,24,26,12
132014,10,28,24,26,12
132015,10,28,24,26,12
132016,10,28,24,26,12
132017,10,28,24,26,12
132018,10,28,24,26,12
132019,10,28,24,26,12
132020,10,28,24,26,12
132021,10,28,24,26,12
132022,10,28,24,26,12
132023,10,28,24,26,12
132024,10,28,24,26,12
132025,10,28,24,26,12
132026,10,28,24,26,12
132027,10,28,24,26,12
132028,10,28,24,26,12
132029,10,28,24,26,12
132030,10,28,24,26,12
132031,10,28,24,26,12
132032,10,28,24,26,12
132033,10,28,24,26,12
132034,10,28,24,26,12
132035,10,28,24,26,12
132036,10,28,24,26,12
132037,10,28,24,26,12
132038,10,28,24,26,12
132039,10,28,24,26,12
132040,10,28,24,26,12
132041,10,28,24,26,12
132042,10,28,24,26,12
132043,10,28,24,26,12
132044,10,28,24,26,12
132045,10,28,24,26,12
132046,10,28,24,26,12
132047,10,28,24,26,12
132048,10,28,24,26,12
132049,10,28,24,26,12
132050,10,28,24,26,12
132051,10,28,24,26,12
132052,10,28,24,26,12
132053,10,28,24,26,12
132054,10,28,24,26,12
132055,10,28,24,26,12
132056,10,28,24,26,12
132057,10,28,24,26,12
132058,10,28,24,26,12
132059,10,28,24,26,12
132060,10,28,24,26,12
132061,10,28,24,26,12
132062,10,28,24,26,12
132063,10,28,24,26,12
132064,10,28,24,26,12
132065,10,28,24,26,12
132066,10,28,24,26,12
132067,10,28,24,26,12
132068,10,28,24,26,12
132069,10,28,24,26,12
132070,10,28,24,26,12
132071,10,28,24,26,12
132072,10,28,24,26,12
132073,10,28,24,26,12
132074,10,28,24,26,12
132075,10,28,24,26,12
132076,10,28,24,26,12
132077,10,28,24,26,12
132078,10,28,24,26,12
132079,10,28,24,26,12
132080,10,28,24,26,12
132081,10,28,24,26,12
132082,10,28,24,26,12
132083,10,28,24,26,12
132084,10,28,24,26,12
132085,10,28,24,26,12
132086,10,28,24,26,12
132087,10,28,24,26,12
132088,10,28,24,26,12
132089,10,28,24,26,12
132090,10,28,24,26,12
132091,10,28,24,26,12
132092,10,28,24,26,12
132093,10,28,24,26,12
132094,10,28,24,26,12
132095,10,28,24,26,12
132096,10,28,24,26,12
132097,10,28,24,26,12
132098,10,28,24,26,12
132099,10,28,24,26,12
132100,10,28,24,26,12
132101,10,28,24,26,12
132102,10,28,24,26,12
132103,10,28,24,26,12
132104,10,28,24,26,12
132105,10,28,24,26,12
132106,10,28,24,26,12
132107,10,28,24,26,12
132108,10,28,24,26,12
132109,10,28,24,26,12
132110,10,28,24,26,12
132111,10,28,24,26,12
132112,10,28,24,26,12
132113,10,28,24,26,12
132114,10,28,24,26,12
132115,10,28,24,26,12
132116,10,28,24,26,12
132117,10,28,24,26,12
132118,10,28,24,26,12
132119,10,28,24,26,12
132120,10,28,24,26,12
132121,10,28,24,26,12
132122,10,28,24,26,12
132123,10,28,24,26,12
132124,10,28,24,26,12
132125,10,28,24,26,12
132126,10,28,24,26,12
132127,10,28,24,26,12
132128,10,28,24,26,12
132129,10,28,24,26,12
132130,10,28,24,26,12
132131,10,28,24,26,12
132132,10,28,24,26,12
132133,10,28,24,26,12
132134,10,28,24,26,12
132135,10,28,24,26,12
132136,10,28,24,26,12
132137,10,28,24,26,12
132138,10,28,24,26,12
132139,10,28,24,26,12
132140,10,28,24,26,12
132141,10,28,24,26,12
132142,10,28,24,26,12
132143,10,28,24,26,12
132144,10,28,24,26,12
132145,10,28,24,26,12
132146,10,28,24,26,12
132147,10,28,24,26,12
132148,10,28,24,26,12
132149,10,28,24,26,12
132150,10,28,24,26,12
132151,10,28,24,26,12
132152,10,28,24,26,12
132153,10,27,24,27,12
132154,10,27,24,27,12
132155,10,27,24,27,12
132156,10,27,24,27,12
132157,10,27,24,27,12
132158,10,27,24,27,12
132159,10,27,24,27,12
132160,10,27,24,27,12
132161,10,27,24,27,12
132162,10,27,24,27,12
132163,10,27,24,27,12
132164,10,27,24,27,12
132165,10,27,24,27,12
132166,10,27,24,27,12
132167,10,27,24,27,12
132168,10,27,24,27,12
132169,10,27,24,27,12
132170,10,27,24,27,12
132171,10,27,24,27,12
132172,10,27,24,27,12
132173,10,27,24,27,12
132174,10,27,24,27,12
132175,10,27,24,27,12
132176,10,27,24,27,12
132177,10,27,24,27,12
132178,10,27,24,27,12
132179,10,27,24,27,12
132180,10,27,24,27,12
132181,10,27,24,27,12
132182,10,27,24,27,12
132183,10,27,24,27,12
132184,10,27,24,27,12
132185,10,27,24,27,12
132186,10,27,24,27,12
132187,10,27,24,27,12
132188,10,27,24,27,12
132189,10,27,24,27,12
132190,10,27,24,27,12
132191,10,27,24,27,12
132192,10,27,24,27,12
132193,10,27,24,27,12
132194,10,27,24,27,12
132195,10,27,24,27,12
132196,10,27,24,27,12
132197,10,27,24,27,12
132198,10,27,24,27,12
132199,10,27,24,27,12
132200,10,27,24,27,12
132201,10,27,24,27,12
132202,10,27,24,27,12
132203,10,27,24,27,12
132204,10,27,24,27,12
132205,10,27,24,27,12
132206,10,27,24,27,12
132207,10,27,24,27,12
132208,10,27,24,27,12
132209,10,27,24,27,12
132210,10,27,24,27,12
132211,10,27,24,27,12
132212,10,27,24,27,12
132213,10,27,24,27,12
132214,10,27,24,27,12
132215,10,27,24,27,12
132216,10,27,24,27,12
132217,10,27,24,27,12
132218,10,27,24,27,12
132219,10,27,24,27,12
132220,10,27,24,27,12
